apr-drg;apr-drg_label;mdc_label;medisch_of_chirurgisch;soort_hospitalisatie;nis_code;gewest;aantal_verblijven
192;Hartkatheterisatie voor andere niet-coronaire condities;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;769
192;Hartkatheterisatie voor andere niet-coronaire condities;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;169
192;Hartkatheterisatie voor andere niet-coronaire condities;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;61
193;Acute en subacute endocarditis;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;115
193;Acute en subacute endocarditis;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;66
193;Acute en subacute endocarditis;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;14
193;Acute en subacute endocarditis;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
193;Acute en subacute endocarditis;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;< 5
194;Hartfalen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;12 635
194;Hartfalen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;7 555
194;Hartfalen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;2 011
194;Hartfalen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;182
194;Hartfalen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
194;Hartfalen;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;26
194;Hartfalen;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;9
194;Hartfalen;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;< 5
196;Hartstilstand en shock;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;583
196;Hartstilstand en shock;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;384
196;Hartstilstand en shock;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;99
196;Hartstilstand en shock;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;25
196;Hartstilstand en shock;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
196;Hartstilstand en shock;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;140
196;Hartstilstand en shock;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;11
196;Hartstilstand en shock;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;17
196;Hartstilstand en shock;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;< 5
197;Perifere en andere vasculaire stoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;2 855
197;Perifere en andere vasculaire stoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;2 113
197;Perifere en andere vasculaire stoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;539
197;Perifere en andere vasculaire stoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;100
197;Perifere en andere vasculaire stoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
197;Perifere en andere vasculaire stoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;1 600
197;Perifere en andere vasculaire stoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;543
197;Perifere en andere vasculaire stoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;192
197;Perifere en andere vasculaire stoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;53
198;Angina pectoris en coronaire atherosclerose;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;3 046
198;Angina pectoris en coronaire atherosclerose;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;1 534
198;Angina pectoris en coronaire atherosclerose;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;325
198;Angina pectoris en coronaire atherosclerose;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;76
198;Angina pectoris en coronaire atherosclerose;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
198;Angina pectoris en coronaire atherosclerose;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;41
198;Angina pectoris en coronaire atherosclerose;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;15
198;Angina pectoris en coronaire atherosclerose;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;12
198;Angina pectoris en coronaire atherosclerose;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;< 5
199;Hypertensie;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;1 402
199;Hypertensie;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;1 011
199;Hypertensie;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;301
199;Hypertensie;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;28
199;Hypertensie;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
199;Hypertensie;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;24
199;Hypertensie;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;19
199;Hypertensie;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;8
200;Structurele hartaandoeningen en kleplijden;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;752
200;Structurele hartaandoeningen en kleplijden;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;454
200;Structurele hartaandoeningen en kleplijden;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;76
200;Structurele hartaandoeningen en kleplijden;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;27
200;Structurele hartaandoeningen en kleplijden;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;138
200;Structurele hartaandoeningen en kleplijden;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;30
200;Structurele hartaandoeningen en kleplijden;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;17
200;Structurele hartaandoeningen en kleplijden;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;6
201;Hartaritmie en geleidingsstoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;12 710
201;Hartaritmie en geleidingsstoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;6 588
201;Hartaritmie en geleidingsstoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;1 206
201;Hartaritmie en geleidingsstoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;230
201;Hartaritmie en geleidingsstoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;7
201;Hartaritmie en geleidingsstoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;4 063
201;Hartaritmie en geleidingsstoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;1 296
201;Hartaritmie en geleidingsstoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;362
201;Hartaritmie en geleidingsstoornissen;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;49
203;Thoracale pijn;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;3 595
203;Thoracale pijn;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;1 311
203;Thoracale pijn;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;261
203;Thoracale pijn;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;86
203;Thoracale pijn;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
203;Thoracale pijn;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;103
203;Thoracale pijn;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;95
203;Thoracale pijn;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;46
204;Syncope en collaps;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;7 985
204;Syncope en collaps;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;2 198
204;Syncope en collaps;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;515
204;Syncope en collaps;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;127
204;Syncope en collaps;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
204;Syncope en collaps;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;55
204;Syncope en collaps;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;19
204;Syncope en collaps;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;11
204;Syncope en collaps;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;< 5
205;Cardiomyopathie;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;237
205;Cardiomyopathie;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;145
205;Cardiomyopathie;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;33
205;Cardiomyopathie;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;10
205;Cardiomyopathie;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;5
205;Cardiomyopathie;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;5
205;Cardiomyopathie;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;< 5
206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;750
206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;414
206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;102
206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;25
206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;317
206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;129
206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;44
206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;8
207;Andere diagnosen van het circulatoir stelsel;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;3 343
207;Andere diagnosen van het circulatoir stelsel;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;1 902
207;Andere diagnosen van het circulatoir stelsel;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;437
207;Andere diagnosen van het circulatoir stelsel;MDC 05 : Hart en vaatstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;63
207;Andere diagnosen van het circulatoir stelsel;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;305
207;Andere diagnosen van het circulatoir stelsel;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;3000;Waals Gewest;158
207;Andere diagnosen van het circulatoir stelsel;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;26
207;Andere diagnosen van het circulatoir stelsel;MDC 05 : Hart en vaatstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;< 5
220;Majeure procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;2 059
220;Majeure procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;3000;Waals Gewest;1 300
220;Majeure procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;294
220;Majeure procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;111
220;Majeure procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
220;Majeure procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;2000;Vlaams Gewest;131
220;Majeure procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;3000;Waals Gewest;122
220;Majeure procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;14
220;Majeure procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;0;Buitenlands verblijf;5
221;Majeure procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;9 678
221;Majeure procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;3000;Waals Gewest;4 889
221;Majeure procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;1 165
221;Majeure procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;276
221;Majeure procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
221;Majeure procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;2000;Vlaams Gewest;181
221;Majeure procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;3000;Waals Gewest;43
221;Majeure procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;11
221;Majeure procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;0;Buitenlands verblijf;< 5
222;Andere procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;2 418
222;Andere procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;3000;Waals Gewest;1 954
222;Andere procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;472
222;Andere procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;113
222;Andere procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
222;Andere procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;2000;Vlaams Gewest;369
222;Andere procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;3000;Waals Gewest;302
222;Andere procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;62
222;Andere procedures op oesofagus, maag en duodenum;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;0;Buitenlands verblijf;47
223;Andere procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;2 431
223;Andere procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;3000;Waals Gewest;1 518
223;Andere procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;373
223;Andere procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;84
223;Andere procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
223;Andere procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;2000;Vlaams Gewest;1 162
223;Andere procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;3000;Waals Gewest;441
223;Andere procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;423
223;Andere procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;0;Buitenlands verblijf;17
223;Andere procedures op dunne en dikke darm;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;9999;Zonder vast verblijf;< 5
224;Peritoneale adhesiolyse;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;1 036
224;Peritoneale adhesiolyse;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;3000;Waals Gewest;491
224;Peritoneale adhesiolyse;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;103
224;Peritoneale adhesiolyse;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;32
224;Peritoneale adhesiolyse;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;2000;Vlaams Gewest;81
224;Peritoneale adhesiolyse;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;3000;Waals Gewest;19
224;Peritoneale adhesiolyse;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;0;Buitenlands verblijf;7
225;Appendectomie;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;7 616
225;Appendectomie;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;3000;Waals Gewest;4 109
225;Appendectomie;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;1 369
225;Appendectomie;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;199
225;Appendectomie;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;11
225;Appendectomie;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;2000;Vlaams Gewest;156
225;Appendectomie;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;3000;Waals Gewest;46
225;Appendectomie;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;14
225;Appendectomie;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;0;Buitenlands verblijf;< 5
225;Appendectomie;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;9999;Zonder vast verblijf;< 5
226;Anale procedures;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;3 498
226;Anale procedures;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;3000;Waals Gewest;2 647
226;Anale procedures;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;785
226;Anale procedures;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;107
226;Anale procedures;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
226;Anale procedures;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;2000;Vlaams Gewest;6 543
226;Anale procedures;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;3000;Waals Gewest;2 120
226;Anale procedures;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;735
226;Anale procedures;MDC 06 : Spijsverteringsstelsel;Chirurgisch;Daghosp.;0;Buitenlands verblijf;122
