région;drg_36;libellé_drg;mdc_36;type_de_drg;hospitalisation_classique;hospitalisation_de_jour
Sans domicile fixe;484;484 Autres procédures sur le système reproducteur masculin et procédures associées;12;Chirurgical;< 5;0
Sans domicile fixe;501;501 Diagnostics du système reproducteur masculin excepté affections malignes;12;Médical;< 5;7
Sans domicile fixe;510;510 Eviscération pelvienne, hystérectomie radicale et autres procédures gynécologiques radicales;13;Chirurgical;< 5;0
Sans domicile fixe;513;513 Procédures sur uterus/annexes pour affection non maligne excepté léiomyome;13;Chirurgical;< 5;< 5
Sans domicile fixe;517;517 Dilatation et curetage pour des diagnostics non-obstétricaux;13;Chirurgical;< 5;< 5
Sans domicile fixe;519;519 Procédures sur utérus/annexes pour léiomyome;13;Chirurgical;< 5;0
Sans domicile fixe;530;530 Affection maligne du système reproducteur féminin;13;Médical;< 5;0
Sans domicile fixe;532;532 Troubles menstruels et autres troubles du système reproducteur féminin;13;Médical;0;< 5
Sans domicile fixe;540;540 Accouchement par césarienne;14;Chirurgical;10;0
Sans domicile fixe;542;542 Accouchement par voie vaginale avec proc. compl., excepté stérilisat. ou dilat. et curet.;14;Chirurgical;< 5;0
Sans domicile fixe;544;544 Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;14;Chirurgical;0;< 5
Sans domicile fixe;545;545 Procédure pour grossesse ectopique;14;Chirurgical;< 5;0
Sans domicile fixe;560;560 Accouchement par voie vaginale;14;Médical;34;< 5
Sans domicile fixe;563;563 Travail prématuré;14;Médical;< 5;0
Sans domicile fixe;564;564 Avortement, sans dilatation et curetage, curetage par aspiration ou hystérotomie;14;Médical;< 5;< 5
Sans domicile fixe;565;565 Faux travail;14;Médical;< 5;0
Sans domicile fixe;566;566 Autres diagnostics en antepartum;14;Médical;6;< 5
Sans domicile fixe;588;588 Nouveau-né, poids de naissance < 1500g, avec procédure majeure;15;Chirurgical;< 5;0
Sans domicile fixe;611;611 Nouveau-né, poids de naissance 1500-1999g avec anomalie majeure;15;Médical;< 5;0
Sans domicile fixe;613;613 Nouveau-né, poids de naissance 1500-1999g avec infection congénitale ou périnatale;15;Médical;< 5;0
Sans domicile fixe;660;660 Diagnostics hématol./immunol. majeurs excepté crise drépanocytaire et crise de la coagulation;16;Médical;< 5;0
Sans domicile fixe;662;662 Crise d'anémie à cellules falciformes;16;Médical;< 5;< 5
Sans domicile fixe;663;663 Autres anémies et troubles sanguins et troubles des organes hematopoïétiques;16;Médical;< 5;0
Sans domicile fixe;694;694 Affections malignes, lymphatiques et autres, et néoplasmes de comportement incertain;17;Médical;0;< 5
Sans domicile fixe;696;696 Autre chimiotherapie;17;Médical;6;39
Sans domicile fixe;711;711 Infections d'un dispositif post-opératoires, post-traumatiques et autres avec procédure en salle d'opération;18;Chirurgical;< 5;0
Sans domicile fixe;720;720 Septicémie et infections disséminées;18;Médical;6;0
Sans domicile fixe;721;721 Infections d'un dispositif post-opératoires, post-traumatiques et autres;18;Médical;< 5;0
Sans domicile fixe;722;722 Fièvre;18;Médical;< 5;0
Sans domicile fixe;723;723 Maladie virale;18;Médical;< 5;< 5
Sans domicile fixe;724;724 Autres maladies infectieuses et parasitaires;18;Médical;5;0
Sans domicile fixe;750;750 Schizophrénie;19;Médical;< 5;0
Sans domicile fixe;751;751 Troubles dépressifs majeurs et psychoses autres/non spécifiées;19;Médical;14;0
Sans domicile fixe;752;752 Troubles de la personnalité et du contrôle des impulsions;19;Médical;< 5;0
Sans domicile fixe;753;753 Troubles bipolaires;19;Médical;5;0
Sans domicile fixe;754;754 Dépression, excepté trouble dépressif majeur;19;Médical;< 5;0
Sans domicile fixe;755;755 Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;19;Médical;< 5;0
Sans domicile fixe;756;756 Etats d'anxiété et de délire aigus;19;Médical;10;0
Sans domicile fixe;757;757 Troubles organiques de la santé mentale;19;Médical;0;< 5
Sans domicile fixe;758;758 Troubles comportementaux;19;Médical;< 5;0
Sans domicile fixe;760;760 Autres troubles de la santé mentale;19;Médical;< 5;0
Sans domicile fixe;770;770 Abus ou dépendance à l'alcool et à la drogue, sortie contre l'avis medical;20;Médical;5;0
Sans domicile fixe;772;772 Dépendance à l'alcool et à la drogue avec revalidation ou thérapie de revalidation/désintoxication;20;Médical;5;0
Sans domicile fixe;773;773 Abus et dépendance aux opiacés;20;Médical;18;0
Sans domicile fixe;774;774 Abus et dépendance à la cocaïne;20;Médical;< 5;< 5
Sans domicile fixe;775;775 Abus et dépendance a l'alcool;20;Médical;61;< 5
Sans domicile fixe;776;776 Abus et dépendance à d'autres drogues;20;Médical;5;0
Sans domicile fixe;792;792 Procédures extensives en salle d'opération pour d'autres complications du traitement;21;Chirurgical;< 5;0
Sans domicile fixe;793;793 Procédures modérément extensives en salle d'opération pour d'autres complications du traitement;21;Chirurgical;0;< 5
Sans domicile fixe;812;812 Empoisonnement par agents médicamenteux;21;Médical;19;< 5
Sans domicile fixe;813;813 Autres complications de traitement;21;Médical;< 5;0
Sans domicile fixe;815;815 Autres diagnostics de blessure, empoisonnement, effets toxiques;21;Médical;7;0
Sans domicile fixe;816;816 Effets toxiques de substances non médicamenteuses;21;Médical;14;< 5
Sans domicile fixe;817;817 Surdosage;21;Médical;16;0
Sans domicile fixe;850;850 Procédure avec diagn. de rééducation, soins de suite ou autre contact avec services de santé;23;Chirurgical;7;18
Sans domicile fixe;860;860 Revalidation;23;Médical;< 5;0
Sans domicile fixe;861;861 Signes, symptômes et autres facteurs influencant l'état de santé;23;Médical;26;16
Sans domicile fixe;862;862 Autre soins de suite et convalescence;23;Médical;< 5;< 5
Sans domicile fixe;863;863 Soins de suite néonataux;23;Médical;< 5;0
Sans domicile fixe;890;890 HIV avec multiples affections majeures associées au HIV;24;Médical;< 5;0
Sans domicile fixe;892;892 HIV avec affections majeures associées au HIV;24;Médical;< 5;< 5
Sans domicile fixe;894;894 HIV avec une seule affection significative associée au HIV ou sans affections significatives associées;24;Médical;< 5;0
Sans domicile fixe;912;912 Procédures musculo-squelettiques et autres pour polytaumatisme significatif;25;Chirurgical;< 5;0
Sans domicile fixe;930;930 Polytraumatisme significatif sans procédure en salle d'opération;25;Médical;< 5;0
Sans domicile fixe;950;950 Procédure extensive sans rélation avec le diagnostic principal;00;Chirurgical;< 5;< 5
Sans domicile fixe;951;951 Procédure modérément extensive sans rélation avec le diagnostic principal;00;Chirurgical;5;< 5
Sans domicile fixe;952;952 Procédure non extensive sans rélation avec le diagnostic principal;00;Chirurgical;< 5;< 5
Sans domicile fixe;MMM;MMM Hospitalisation de jour;SS;Autre;0;< 5
Total;;;;;1 662 654;2 193 314
