gewest;drg_34;drg_beschrijving;mdc_34;soort_diagnose;klassieke_hospitalisatie;daghospitalisatie
Zonder vast verblijf;315;Procedures op schouder, arm en voorarm behalve gewrichtsvervanging;8;Chirurgisch;11;< 5
Zonder vast verblijf;316;Procedures op hand en pols;8;Chirurgisch;< 5;19
Zonder vast verblijf;317;Procedures op pees, spier en andere weke weefsels;8;Chirurgisch;6;< 5
Zonder vast verblijf;320;Andere procedures op musculo-skeletaalstelsel en bindweefsel;8;Chirurgisch;< 5;< 5
Zonder vast verblijf;321;Cervicale artrodese en andere procedures op nek/rug, behalve excisie/decompressie discus intervertebralis;8;Chirurgisch;< 5;0
Zonder vast verblijf;340;Femurfracturen;8;Medisch;< 5;0
Zonder vast verblijf;341;Fracturen van het bekken of luxatie van de heup;8;Medisch;< 5;0
Zonder vast verblijf;342;Fracturen of luxatie, behalve femur, heup en bekken;8;Medisch;6;< 5
Zonder vast verblijf;344;Osteomyelitis, septische arthritis en andere musculo-skeletale infecties;8;Medisch;< 5;0
Zonder vast verblijf;346;Stoornissen van het bindweefsel;8;Medisch;< 5;0
Zonder vast verblijf;347;Andere stoornissen, breuken en letsels van de rug en van de nek;8;Medisch;< 5;< 5
Zonder vast verblijf;349;Dysfunctie, bijwerking en complicaties van orthopedisch toestel of procedure;8;Medisch;< 5;0
Zonder vast verblijf;351;Andere diagnosen van het musculo-skeletaal stelsel en bindweefsel;8;Medisch;< 5;< 5
Zonder vast verblijf;361;Huidgreffe voor huid en subcutaan weefsel diagnosen;9;Chirurgisch;< 5;< 5
Zonder vast verblijf;362;Mastectomie procedures;9;Chirurgisch;< 5;0
Zonder vast verblijf;363;Procedures op de borst, behalve mastectomie;9;Chirurgisch;< 5;< 5
Zonder vast verblijf;364;Andere procedures op huid, subcutaan weefsel en gerelateerde procedures;9;Chirurgisch;< 5;6
Zonder vast verblijf;380;Huidulcera;9;Medisch;< 5;0
Zonder vast verblijf;383;Cellulitis en andere huidinfecties;9;Medisch;12;< 5
Zonder vast verblijf;384;Contusie, open wonde en andere trauma van de huid en van het subcutaan weefsel;9;Medisch;13;24
Zonder vast verblijf;385;Andere aandoeningen van de huid, het subcutaan weefsel en de mamma;9;Medisch;< 5;5
Zonder vast verblijf;403;Procedures voor obesitas;10;Chirurgisch;< 5;0
Zonder vast verblijf;404;Procedures op schildklier, bijschildklieren en ductus thyreoglossus;10;Chirurgisch;< 5;0
Zonder vast verblijf;420;Diabetes;10;Medisch;9;0
Zonder vast verblijf;421;Malnutritie,  “failure to thrive” en andere nutritionele stoornissen;10;Medisch;< 5;0
Zonder vast verblijf;422;Hypovolemie en gerelateerde electrolytenstoornissen;10;Medisch;< 5;0
Zonder vast verblijf;424;Andere endocriene stoornissen;10;Medisch;< 5;0
Zonder vast verblijf;425;Andere elektrolytenstoornissen behalve in verband met hypovolemie;10;Medisch;< 5;0
Zonder vast verblijf;441;Majeure procedures op de blaas;11;Chirurgisch;< 5;0
Zonder vast verblijf;443;Procedures op nier en urinewegen voor niet maligne aandoening;11;Chirurgisch;5;< 5
Zonder vast verblijf;446;Transurethrale en urethrale procedures;11;Chirurgisch;< 5;0
Zonder vast verblijf;461;Maligne aandoening van de nier en urinewegen;11;Medisch;< 5;< 5
Zonder vast verblijf;463;Infecties van de nier en de urinewegen;11;Medisch;8;0
Zonder vast verblijf;465;Urinaire stenen en verworven bovenste urinewegobstructie;11;Medisch;< 5;6
Zonder vast verblijf;466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;11;Medisch;< 5;0
Zonder vast verblijf;468;Andere nier en urinewegen diagnosen, tekens en symptomen;11;Medisch;< 5;0
Zonder vast verblijf;469;Acute nierziekten;11;Medisch;< 5;0
Zonder vast verblijf;470;Chronische nierziekten;11;Medisch;< 5;0
Zonder vast verblijf;480;Majeure procedures in het kleine bekken bij de man;12;Chirurgisch;< 5;0
Zonder vast verblijf;481;Procedures op de penis;12;Chirurgisch;< 5;0
Zonder vast verblijf;482;Transurethrale prostatectomie;12;Chirurgisch;< 5;0
Zonder vast verblijf;483;Procedures op de testes en het scrotum;12;Chirurgisch;< 5;< 5
Zonder vast verblijf;500;Maligne aandoening van het mannelijk voortplantingsstelsel;12;Medisch;< 5;0
Zonder vast verblijf;501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;12;Medisch;< 5;8
Zonder vast verblijf;513;Procedures op uterus/adnexen voor niet-maligne aandoening behalve leiomyoma;13;Chirurgisch;< 5;< 5
Zonder vast verblijf;514;Reconstructieve procedures op het vrouwelijke voortplantingsstelsel;13;Chirurgisch;< 5;0
Zonder vast verblijf;517;Dilatatie en curettage voor niet-verloskundige diagnosen;13;Chirurgisch;0;< 5
Zonder vast verblijf;518;Andere procedures op het vrouwelijke voortplantingsstelsel en gerelateerde procedures;13;Chirurgisch;< 5;0
Zonder vast verblijf;530;Maligne aandoening van het vrouwelijke voortplantingsstelsel;13;Medisch;< 5;0
Zonder vast verblijf;532;Menstruatiestoornissen en andere stoornissen van het vrouwelijke voortplantingsstelsel;13;Medisch;0;< 5
Zonder vast verblijf;540;Bevalling met sectio caesarea;14;Chirurgisch;7;0
Zonder vast verblijf;541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;14;Chirurgisch;< 5;0
Zonder vast verblijf;544;Dilatatie en curettage, aspiratie curettage of hysterotomie voor verloskundige diagnosen;14;Chirurgisch;5;0
Zonder vast verblijf;560;Vaginale bevalling;14;Medisch;34;0
Zonder vast verblijf;566;Andere diagnosen in het antepartum;14;Medisch;9;< 5
Zonder vast verblijf;589;Pasgeborene, geboortegewicht < 500 g of zwangerschapsduur < 24 weken;15;Medisch;< 5;0
Zonder vast verblijf;607;Pasgeborene, geboortegewicht 1 250-1 499 g met respiratoire distress syndroom/andere majeure respiratoire of majeure anomalie;15;Medisch;< 5;0
Zonder vast verblijf;608;Pasgeborene, geboortegewicht 1 250-1 499 g met of zonder andere significante aandoening;15;Medisch;< 5;0
Zonder vast verblijf;651;Andere procedures op bloed en bloedvormende organen;16;Chirurgisch;< 5;< 5
Zonder vast verblijf;662;Crisis van sikkelcelanemie;16;Medisch;< 5;0
Zonder vast verblijf;663;Andere anemia en bloedstoornissen en hematopoietische organen;16;Medisch;5;0
Zonder vast verblijf;680;Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;17;Chirurgisch;< 5;0
Zonder vast verblijf;681;Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;17;Chirurgisch;< 5;0
Zonder vast verblijf;691;Lymfoom, myeloom en niet-acute leukemie;17;Medisch;< 5;0
Zonder vast verblijf;694;Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;17;Medisch;0;16
Zonder vast verblijf;696;Andere chemotherapie;17;Medisch;< 5;31
Zonder vast verblijf;711;Postoperatieve, posttraumatische en andere toestel- infecties met operatiezaal procedures;18;Chirurgisch;< 5;0
Zonder vast verblijf;720;Septicemie en gedissemineerde infecties;18;Medisch;< 5;0
Zonder vast verblijf;721;Postoperatieve, posttraumatische en andere toestel infecties;18;Medisch;< 5;0
Zonder vast verblijf;723;Virale ziekte;18;Medisch;6;0
Zonder vast verblijf;724;Andere infectieuze en parasitaire ziekten;18;Medisch;< 5;0
Zonder vast verblijf;750;Schizofrenie;19;Medisch;< 5;0
Zonder vast verblijf;751;Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;19;Medisch;14;0
Zonder vast verblijf;752;Persoonlijkheidsstoornissen en impulscontrolestoornissen;19;Medisch;< 5;0
Zonder vast verblijf;753;Bipolaire stoornissen;19;Medisch;8;0
Zonder vast verblijf;754;Depressie, behalve majeure depressieve diagnosen;19;Medisch;< 5;0
Zonder vast verblijf;755;Aanpassingstoornis en neuroses, behalve depressieve diagnosen;19;Medisch;< 5;0
Zonder vast verblijf;756;Acute angst en delirante toestanden;19;Medisch;13;< 5
Zonder vast verblijf;757;Organische stoornissen van de geestelijke gezondheid;19;Medisch;< 5;0
Zonder vast verblijf;758;Gedragsstoornissen;19;Medisch;< 5;0
Zonder vast verblijf;770;Alcohol en drugs- misbruik of verslaving, ontslag tegen medisch advies;20;Medisch;5;0
Zonder vast verblijf;772;Alcohol en drugs- verslaving met revalidatietherapie of revalidatie/detoxificatietherapie;20;Medisch;< 5;0
Zonder vast verblijf;773;Misbruik van en verslaving aan opiaten;20;Medisch;5;0
Zonder vast verblijf;774;Misbruik van en verslaving aan cocaine;20;Medisch;9;< 5
Zonder vast verblijf;775;Misbruik van en verslaving aan alcohol;20;Medisch;65;< 5
Zonder vast verblijf;776;Misbruik van en verslaving aan andere drugs;20;Medisch;< 5;0
Zonder vast verblijf;791;Operatiezaal procedures voor andere complicaties van de behandeling;21;Chirurgisch;< 5;0
Zonder vast verblijf;811;Allergische reacties;21;Medisch;< 5;0
Zonder vast verblijf;812;Vergiftiging door geneesmiddellen;21;Medisch;17;0
Zonder vast verblijf;813;Andere complicaties van de behandeling;21;Medisch;0;< 5
Zonder vast verblijf;815;Andere diagnosen van letsels, vergiftigingen en toxische effecten;21;Medisch;< 5;0
Zonder vast verblijf;816;Toxische effecten van niet-medische substanties;21;Medisch;11;0
Zonder vast verblijf;850;Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;23;Chirurgisch;< 5;14
Zonder vast verblijf;860;Revalidatie;23;Medisch;< 5;0
Zonder vast verblijf;861;Tekens, symptomen en andere factoren met invloed op de gezondheidstoestand;23;Medisch;13;9
Zonder vast verblijf;862;Andere nazorg en convalescentie;23;Medisch;8;< 5
Zonder vast verblijf;892;HIV met majeure HIV gerelateerde aandoeningen;24;Medisch;< 5;0
Zonder vast verblijf;894;HIV met een significante HIV aandoening of zonder significante gerelateerde aandoeningen;24;Medisch;< 5;0
Zonder vast verblijf;910;Craniotomie voor multipele significante traumata;25;Chirurgisch;0;< 5
Zonder vast verblijf;911;Extensieve abdominale/thoracale procedures voor multipele significante traumata;25;Chirurgisch;< 5;< 5
Zonder vast verblijf;912;Musculo-skeletale en andere procedures voor multipele significante traumata;25;Chirurgisch;< 5;0
Zonder vast verblijf;930;Multipele significante traumata zonder operatiezaal procedures;25;Medisch;< 5;0
Zonder vast verblijf;951;Matige uitgebreide procedure zonder verband met de hoofddiagnose;0;Chirurgisch;0;< 5
Zonder vast verblijf;952;Niet-extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;< 5;< 5
;ZZZ;;;;1.838.778;2.040.552
