apr-drg;apr-drg_label;mdc_label;médical_ou_chirurgical;type_d_hospitalisation;code_ins;région;nombre_de_séjours
165;Pontage coronarien avec infarctus aigu du myocarde ou diagnostic principal complexe;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;606
165;Pontage coronarien avec infarctus aigu du myocarde ou diagnostic principal complexe;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;296
165;Pontage coronarien avec infarctus aigu du myocarde ou diagnostic principal complexe;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;104
165;Pontage coronarien avec infarctus aigu du myocarde ou diagnostic principal complexe;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;45
165;Pontage coronarien avec infarctus aigu du myocarde ou diagnostic principal complexe;MDC 05 : Système circulatoire;Chirurgical;De jour;2000;Région flamande;< 5
166;Pontage coronarien sans infarctus aigu du myocarde ni disgnostic principal complexe;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;2 818
166;Pontage coronarien sans infarctus aigu du myocarde ni disgnostic principal complexe;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;1 271
166;Pontage coronarien sans infarctus aigu du myocarde ni disgnostic principal complexe;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;353
166;Pontage coronarien sans infarctus aigu du myocarde ni disgnostic principal complexe;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;229
167;Autres procédures cardiothoraciques et thoracovasculaires;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;2 455
167;Autres procédures cardiothoraciques et thoracovasculaires;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;952
167;Autres procédures cardiothoraciques et thoracovasculaires;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;290
167;Autres procédures cardiothoraciques et thoracovasculaires;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;166
167;Autres procédures cardiothoraciques et thoracovasculaires;MDC 05 : Système circulatoire;Chirurgical;Classique;9999;Sans domicile fixe;< 5
167;Autres procédures cardiothoraciques et thoracovasculaires;MDC 05 : Système circulatoire;Chirurgical;De jour;2000;Région flamande;77
167;Autres procédures cardiothoraciques et thoracovasculaires;MDC 05 : Système circulatoire;Chirurgical;De jour;3000;Région wallonne;29
167;Autres procédures cardiothoraciques et thoracovasculaires;MDC 05 : Système circulatoire;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;16
169;Procédures vasculaires abdominales majeures;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;1 178
169;Procédures vasculaires abdominales majeures;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;1 010
169;Procédures vasculaires abdominales majeures;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;144
169;Procédures vasculaires abdominales majeures;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;31
169;Procédures vasculaires abdominales majeures;MDC 05 : Système circulatoire;Chirurgical;Classique;9999;Sans domicile fixe;< 5
169;Procédures vasculaires abdominales majeures;MDC 05 : Système circulatoire;Chirurgical;De jour;2000;Région flamande;23
169;Procédures vasculaires abdominales majeures;MDC 05 : Système circulatoire;Chirurgical;De jour;3000;Région wallonne;11
169;Procédures vasculaires abdominales majeures;MDC 05 : Système circulatoire;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;< 5
170;Implantation de pacemaker permanent avec infarctus aigu du myocarde, décompensation cardiaque ou choc;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;203
170;Implantation de pacemaker permanent avec infarctus aigu du myocarde, décompensation cardiaque ou choc;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;78
170;Implantation de pacemaker permanent avec infarctus aigu du myocarde, décompensation cardiaque ou choc;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;20
170;Implantation de pacemaker permanent avec infarctus aigu du myocarde, décompensation cardiaque ou choc;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;< 5
171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;3 472
171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;2 250
171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;407
171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;47
171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;MDC 05 : Système circulatoire;Chirurgical;Classique;9999;Sans domicile fixe;< 5
171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;MDC 05 : Système circulatoire;Chirurgical;De jour;2000;Région flamande;8
171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;MDC 05 : Système circulatoire;Chirurgical;De jour;3000;Région wallonne;< 5
171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;MDC 05 : Système circulatoire;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;7
174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;4 973
174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;2 924
174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;646
174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;233
174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;Classique;9999;Sans domicile fixe;< 5
174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;De jour;2000;Région flamande;263
174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;De jour;3000;Région wallonne;76
174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;24
174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;De jour;0;Domicile étranger;12
174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;De jour;9999;Sans domicile fixe;< 5
175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;15 564
175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;7 490
175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;1 757
175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;520
175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;Classique;9999;Sans domicile fixe;< 5
175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;De jour;2000;Région flamande;1 461
175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;De jour;3000;Région wallonne;164
175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;183
175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;MDC 05 : Système circulatoire;Chirurgical;De jour;0;Domicile étranger;19
176;Remplacement de pacemaker et de défibrillateur cardiaque;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;1 675
176;Remplacement de pacemaker et de défibrillateur cardiaque;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;897
176;Remplacement de pacemaker et de défibrillateur cardiaque;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;204
176;Remplacement de pacemaker et de défibrillateur cardiaque;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;26
176;Remplacement de pacemaker et de défibrillateur cardiaque;MDC 05 : Système circulatoire;Chirurgical;Classique;9999;Sans domicile fixe;< 5
176;Remplacement de pacemaker et de défibrillateur cardiaque;MDC 05 : Système circulatoire;Chirurgical;De jour;2000;Région flamande;174
176;Remplacement de pacemaker et de défibrillateur cardiaque;MDC 05 : Système circulatoire;Chirurgical;De jour;3000;Région wallonne;220
176;Remplacement de pacemaker et de défibrillateur cardiaque;MDC 05 : Système circulatoire;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;11
176;Remplacement de pacemaker et de défibrillateur cardiaque;MDC 05 : Système circulatoire;Chirurgical;De jour;0;Domicile étranger;< 5
177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;477
177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;271
177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;43
177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;15
177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;MDC 05 : Système circulatoire;Chirurgical;De jour;2000;Région flamande;28
177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;MDC 05 : Système circulatoire;Chirurgical;De jour;3000;Région wallonne;15
177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;MDC 05 : Système circulatoire;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;5
180;Autres procédures sur le système circulatoire;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;1 554
180;Autres procédures sur le système circulatoire;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;1 227
180;Autres procédures sur le système circulatoire;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;347
180;Autres procédures sur le système circulatoire;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;28
180;Autres procédures sur le système circulatoire;MDC 05 : Système circulatoire;Chirurgical;De jour;2000;Région flamande;13 474
180;Autres procédures sur le système circulatoire;MDC 05 : Système circulatoire;Chirurgical;De jour;3000;Région wallonne;4 896
180;Autres procédures sur le système circulatoire;MDC 05 : Système circulatoire;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;1 303
180;Autres procédures sur le système circulatoire;MDC 05 : Système circulatoire;Chirurgical;De jour;0;Domicile étranger;120
180;Autres procédures sur le système circulatoire;MDC 05 : Système circulatoire;Chirurgical;De jour;9999;Sans domicile fixe;< 5
181;Procédures sur les artères des membres inférieurs;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;12 644
181;Procédures sur les artères des membres inférieurs;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;5 542
181;Procédures sur les artères des membres inférieurs;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;1 153
181;Procédures sur les artères des membres inférieurs;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;208
181;Procédures sur les artères des membres inférieurs;MDC 05 : Système circulatoire;Chirurgical;Classique;9999;Sans domicile fixe;< 5
181;Procédures sur les artères des membres inférieurs;MDC 05 : Système circulatoire;Chirurgical;De jour;2000;Région flamande;931
181;Procédures sur les artères des membres inférieurs;MDC 05 : Système circulatoire;Chirurgical;De jour;3000;Région wallonne;265
181;Procédures sur les artères des membres inférieurs;MDC 05 : Système circulatoire;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;8
181;Procédures sur les artères des membres inférieurs;MDC 05 : Système circulatoire;Chirurgical;De jour;0;Domicile étranger;14
182;Autres procédures sur les vaisseaux périphériques;MDC 05 : Système circulatoire;Chirurgical;Classique;2000;Région flamande;2 552
182;Autres procédures sur les vaisseaux périphériques;MDC 05 : Système circulatoire;Chirurgical;Classique;3000;Région wallonne;1 604
182;Autres procédures sur les vaisseaux périphériques;MDC 05 : Système circulatoire;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;438
182;Autres procédures sur les vaisseaux périphériques;MDC 05 : Système circulatoire;Chirurgical;Classique;0;Domicile étranger;125
182;Autres procédures sur les vaisseaux périphériques;MDC 05 : Système circulatoire;Chirurgical;Classique;9999;Sans domicile fixe;< 5
182;Autres procédures sur les vaisseaux périphériques;MDC 05 : Système circulatoire;Chirurgical;De jour;2000;Région flamande;2 651
182;Autres procédures sur les vaisseaux périphériques;MDC 05 : Système circulatoire;Chirurgical;De jour;3000;Région wallonne;1 235
