région;drg_36;libellé_drg;mdc_36;type_de_drg;hospitalisation_classique;hospitalisation_de_jour
Sans domicile fixe;626;626 Nouveau-né, poids de naissance 2000-2499g, nouveau-né normal ou nouveau-né avec autre problème;15;Médical;< 5;0
Sans domicile fixe;630;630 Nouveau-né , poids de naissance > 2499g avec procédure cardiovasculaire majeure;15;Chirurgical;< 5;0
Sans domicile fixe;639;639 Nouveau-né, poids de naissance > 2499g avec autre affection significative;15;Médical;< 5;0
Sans domicile fixe;640;640 Nouveau-né, poids de naissance > 2499g, nouveau-né normal ou nouveau-né avec autres problèmes;15;Médical;< 5;0
Sans domicile fixe;661;661 Troubles de la coagulation et des plaquettes;16;Médical;0;< 5
Sans domicile fixe;662;662 Crise d'anémie à cellules falciformes;16;Médical;< 5;0
Sans domicile fixe;663;663 Autres anémies et troubles sanguins et troubles des organes hematopoïétiques;16;Médical;< 5;< 5
Sans domicile fixe;681;681 Autres procédures en salle d'opération pour néoplasie lymphatique/hématopoïétique/autre;17;Chirurgical;< 5;0
Sans domicile fixe;690;690 Leucémie aiguë;17;Médical;< 5;0
Sans domicile fixe;691;691 Lymphome, myélome et leucémie non aiguë;17;Médical;< 5;0
Sans domicile fixe;694;694 Affections malignes, lymphatiques et autres, et néoplasmes de comportement incertain;17;Médical;< 5;0
Sans domicile fixe;696;696 Autre chimiotherapie;17;Médical;< 5;37
Sans domicile fixe;710;710 Infections et maladies parasitaires incluant le HIV avec procédure en salle d'opération;18;Chirurgical;< 5;< 5
Sans domicile fixe;711;711 Infections d'un dispositif post-opératoires, post-traumatiques et autres avec procédure en salle d'opération;18;Chirurgical;< 5;0
Sans domicile fixe;720;720 Septicémie et infections disséminées;18;Médical;< 5;0
Sans domicile fixe;721;721 Infections d'un dispositif post-opératoires, post-traumatiques et autres;18;Médical;< 5;0
Sans domicile fixe;723;723 Maladie virale;18;Médical;< 5;0
Sans domicile fixe;724;724 Autres maladies infectieuses et parasitaires;18;Médical;< 5;0
Sans domicile fixe;750;750 Schizophrénie;19;Médical;< 5;0
Sans domicile fixe;751;751 Troubles dépressifs majeurs et psychoses autres/non spécifiées;19;Médical;12;0
Sans domicile fixe;752;752 Troubles de la personnalité et du contrôle des impulsions;19;Médical;< 5;0
Sans domicile fixe;755;755 Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;19;Médical;< 5;0
Sans domicile fixe;756;756 Etats d'anxiété et de délire aigus;19;Médical;17;0
Sans domicile fixe;758;758 Troubles comportementaux;19;Médical;< 5;0
Sans domicile fixe;760;760 Autres troubles de la santé mentale;19;Médical;< 5;0
Sans domicile fixe;770;770 Abus ou dépendance à l'alcool et à la drogue, sortie contre l'avis medical;20;Médical;7;0
Sans domicile fixe;772;772 Dépendance à l'alcool et à la drogue avec revalidation ou thérapie de revalidation/désintoxication;20;Médical;< 5;0
Sans domicile fixe;773;773 Abus et dépendance aux opiacés;20;Médical;9;< 5
Sans domicile fixe;774;774 Abus et dépendance à la cocaïne;20;Médical;5;0
Sans domicile fixe;775;775 Abus et dépendance a l'alcool;20;Médical;59;< 5
Sans domicile fixe;776;776 Abus et dépendance à d'autres drogues;20;Médical;< 5;0
Sans domicile fixe;793;793 Procédures modérément extensives en salle d'opération pour d'autres complications du traitement;21;Chirurgical;0;< 5
Sans domicile fixe;812;812 Empoisonnement par agents médicamenteux;21;Médical;< 5;0
Sans domicile fixe;813;813 Autres complications de traitement;21;Médical;< 5;0
Sans domicile fixe;815;815 Autres diagnostics de blessure, empoisonnement, effets toxiques;21;Médical;5;0
Sans domicile fixe;816;816 Effets toxiques de substances non médicamenteuses;21;Médical;5;0
Sans domicile fixe;817;817 Surdosage;21;Médical;8;0
Sans domicile fixe;844;844 Brûlures de l'epaisseur partielle sans greffe de peau;22;Médical;< 5;0
Sans domicile fixe;850;850 Procédure avec diagn. de rééducation, soins de suite ou autre contact avec services de santé;23;Chirurgical;< 5;8
Sans domicile fixe;861;861 Signes, symptômes et autres facteurs influencant l'état de santé;23;Médical;19;21
Sans domicile fixe;862;862 Autre soins de suite et convalescence;23;Médical;< 5;< 5
Sans domicile fixe;890;890 HIV avec multiples affections majeures associées au HIV;24;Médical;< 5;0
Sans domicile fixe;892;892 HIV avec affections majeures associées au HIV;24;Médical;< 5;0
Sans domicile fixe;894;894 HIV avec une seule affection significative associée au HIV ou sans affections significatives associées;24;Médical;< 5;< 5
Sans domicile fixe;911;911 Procédures abdominales/thoraciques extensives pour polytraumatisme significatif;25;Chirurgical;< 5;0
Sans domicile fixe;912;912 Procédures musculo-squelettiques et autres pour polytaumatisme significatif;25;Chirurgical;< 5;0
Sans domicile fixe;930;930 Polytraumatisme significatif sans procédure en salle d'opération;25;Médical;< 5;< 5
Sans domicile fixe;950;950 Procédure extensive sans rélation avec le diagnostic principal;00;Chirurgical;< 5;0
Sans domicile fixe;951;951 Procédure modérément extensive sans rélation avec le diagnostic principal;00;Chirurgical;< 5;< 5
Sans domicile fixe;952;952 Procédure non extensive sans rélation avec le diagnostic principal;00;Chirurgical;< 5;< 5
Sans domicile fixe;956;956 Sejour non groupable;00;Autre;< 5;0
Total;;;;;1 521 150;1 845 872
