gewest;drg_34;drg_beschrijving;mdc_34;soort_diagnose;klassieke_hospitalisatie;daghospitalisatie
Zonder vast verblijf;343;Maligne aandoeningen van het musculoskeletaal stelsel en pathologische fracturen hierdoor.;8;Medisch;< 5;0
Zonder vast verblijf;344;Osteomyelitis, septische arthritis en andere musculo-skeletale infecties;8;Medisch;< 5;0
Zonder vast verblijf;346;Stoornissen van het bindweefsel;8;Medisch;< 5;0
Zonder vast verblijf;347;Andere stoornissen, breuken en letsels van de rug en van de nek;8;Medisch;< 5;< 5
Zonder vast verblijf;351;Andere diagnosen van het musculo-skeletaal stelsel en bindweefsel;8;Medisch;6;< 5
Zonder vast verblijf;361;Huidgreffe voor huid en subcutaan weefsel diagnosen;9;Chirurgisch;< 5;< 5
Zonder vast verblijf;363;Procedures op de borst, behalve mastectomie;9;Chirurgisch;< 5;0
Zonder vast verblijf;364;Andere procedures op huid, subcutaan weefsel en gerelateerde procedures;9;Chirurgisch;5;6
Zonder vast verblijf;380;Huidulcera;9;Medisch;< 5;0
Zonder vast verblijf;381;Majeure aandoeningen van de huid;9;Medisch;< 5;< 5
Zonder vast verblijf;383;Cellulitis en andere huidinfecties;9;Medisch;15;< 5
Zonder vast verblijf;384;Contusie, open wonde en andere trauma van de huid en van het subcutaan weefsel;9;Medisch;10;15
Zonder vast verblijf;385;Andere aandoeningen van de huid, het subcutaan weefsel en de mamma;9;Medisch;< 5;9
Zonder vast verblijf;403;Procedures voor obesitas;10;Chirurgisch;5;0
Zonder vast verblijf;404;Procedures op schildklier, bijschildklieren en ductus thyreoglossus;10;Chirurgisch;< 5;0
Zonder vast verblijf;420;Diabetes;10;Medisch;14;< 5
Zonder vast verblijf;421;Malnutritie,  “failure to thrive” en andere nutritionele stoornissen;10;Medisch;0;< 5
Zonder vast verblijf;422;Hypovolemie en gerelateerde electrolytenstoornissen;10;Medisch;< 5;0
Zonder vast verblijf;424;Andere endocriene stoornissen;10;Medisch;< 5;0
Zonder vast verblijf;425;Andere elektrolytenstoornissen behalve in verband met hypovolemie;10;Medisch;5;0
Zonder vast verblijf;443;Procedures op nier en urinewegen voor niet maligne aandoening;11;Chirurgisch;5;< 5
Zonder vast verblijf;446;Transurethrale en urethrale procedures;11;Chirurgisch;< 5;0
Zonder vast verblijf;462;Nefritis en nefrose;11;Medisch;< 5;0
Zonder vast verblijf;463;Infecties van de nier en de urinewegen;11;Medisch;9;0
Zonder vast verblijf;465;Urinaire stenen en verworven bovenste urinewegobstructie;11;Medisch;< 5;< 5
Zonder vast verblijf;468;Andere nier en urinewegen diagnosen, tekens en symptomen;11;Medisch;< 5;< 5
Zonder vast verblijf;469;Acute nierziekten;11;Medisch;< 5;0
Zonder vast verblijf;470;Chronische nierziekten;11;Medisch;< 5;< 5
Zonder vast verblijf;483;Procedures op de testes en het scrotum;12;Chirurgisch;< 5;< 5
Zonder vast verblijf;501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;12;Medisch;< 5;8
Zonder vast verblijf;513;Procedures op uterus/adnexen voor niet-maligne aandoening behalve leiomyoma;13;Chirurgisch;< 5;< 5
Zonder vast verblijf;514;Reconstructieve procedures op het vrouwelijke voortplantingsstelsel;13;Chirurgisch;< 5;0
Zonder vast verblijf;519;Procedures op uterus/adnexen voor leiomyoma;13;Chirurgisch;< 5;0
Zonder vast verblijf;531;Infecties van het vrouwelijke voortplantingsstelsel;13;Medisch;< 5;0
Zonder vast verblijf;532;Menstruatiestoornissen en andere stoornissen van het vrouwelijke voortplantingsstelsel;13;Medisch;< 5;< 5
Zonder vast verblijf;540;Bevalling met sectio caesarea;14;Chirurgisch;13;0
Zonder vast verblijf;541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;14;Chirurgisch;< 5;0
Zonder vast verblijf;544;Dilatatie en curettage, aspiratie curettage of hysterotomie voor verloskundige diagnosen;14;Chirurgisch;< 5;< 5
Zonder vast verblijf;546;Andere operatiezaal procedures voor verloskundige diagnosen behalve bevalling;14;Chirurgisch;< 5;< 5
Zonder vast verblijf;560;Vaginale bevalling;14;Medisch;48;< 5
Zonder vast verblijf;561;Diagnosen in het postpartum en post abortus, zonder ingrepen;14;Medisch;< 5;0
Zonder vast verblijf;563;Vroegtijdige arbeid;14;Medisch;< 5;0
Zonder vast verblijf;564;Abortus, zonder dilatatie en curettage, aspiratie curettage of hysterotomie;14;Medisch;< 5;0
Zonder vast verblijf;566;Andere diagnosen in het antepartum;14;Medisch;8;8
Zonder vast verblijf;591;Pasgeborene, geboortegewicht 500-749 g zonder majeure procedure;15;Medisch;< 5;0
Zonder vast verblijf;611;Pasgeborene, geboortegewicht 1 500-1 999 g met majeure anomalie;15;Medisch;< 5;0
Zonder vast verblijf;626;Pasgeborene, geboortegewicht 2 000-2 499 g, normale pasgeborene of pasgeborene met ander probleem;15;Medisch;< 5;0
Zonder vast verblijf;633;Pasgeborene, geboortegewicht > 2 499 g met majeure anomalie;15;Medisch;< 5;0
Zonder vast verblijf;634;Pasgeborene, geboortegewicht > 2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;< 5;0
Zonder vast verblijf;640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;15;Medisch;< 5;0
Zonder vast verblijf;660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;16;Medisch;< 5;0
Zonder vast verblijf;662;Crisis van sikkelcelanemie;16;Medisch;< 5;0
Zonder vast verblijf;663;Andere anemia en bloedstoornissen en hematopoietische organen;16;Medisch;5;< 5
Zonder vast verblijf;681;Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;17;Chirurgisch;< 5;0
Zonder vast verblijf;694;Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;17;Medisch;0;< 5
Zonder vast verblijf;696;Andere chemotherapie;17;Medisch;5;13
Zonder vast verblijf;710;Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;18;Chirurgisch;< 5;0
Zonder vast verblijf;711;Postoperatieve, posttraumatische en andere toestel- infecties met operatiezaal procedures;18;Chirurgisch;< 5;0
Zonder vast verblijf;720;Septicemie en gedissemineerde infecties;18;Medisch;6;0
Zonder vast verblijf;721;Postoperatieve, posttraumatische en andere toestel infecties;18;Medisch;< 5;0
Zonder vast verblijf;722;Koorts;18;Medisch;< 5;0
Zonder vast verblijf;723;Virale ziekte;18;Medisch;< 5;0
Zonder vast verblijf;724;Andere infectieuze en parasitaire ziekten;18;Medisch;< 5;0
Zonder vast verblijf;740;Diagnosen van mentale ziekte met operatiezaal procedures;19;Chirurgisch;< 5;0
Zonder vast verblijf;750;Schizofrenie;19;Medisch;< 5;0
Zonder vast verblijf;751;Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;19;Medisch;14;0
Zonder vast verblijf;752;Persoonlijkheidsstoornissen en impulscontrolestoornissen;19;Medisch;< 5;0
Zonder vast verblijf;753;Bipolaire stoornissen;19;Medisch;7;0
Zonder vast verblijf;754;Depressie, behalve majeure depressieve diagnosen;19;Medisch;< 5;0
Zonder vast verblijf;755;Aanpassingstoornis en neuroses, behalve depressieve diagnosen;19;Medisch;< 5;0
Zonder vast verblijf;756;Acute angst en delirante toestanden;19;Medisch;27;0
Zonder vast verblijf;757;Organische stoornissen van de geestelijke gezondheid;19;Medisch;< 5;0
Zonder vast verblijf;758;Gedragsstoornissen;19;Medisch;< 5;0
Zonder vast verblijf;760;Andere stoornissen van de mentale gezondheid;19;Medisch;< 5;0
Zonder vast verblijf;770;Alcohol en drugs- misbruik of verslaving, ontslag tegen medisch advies;20;Medisch;< 5;0
Zonder vast verblijf;772;Alcohol en drugs- verslaving met revalidatietherapie of revalidatie/detoxificatietherapie;20;Medisch;< 5;0
Zonder vast verblijf;773;Misbruik van en verslaving aan opiaten;20;Medisch;6;0
Zonder vast verblijf;774;Misbruik van en verslaving aan cocaine;20;Medisch;5;0
Zonder vast verblijf;775;Misbruik van en verslaving aan alcohol;20;Medisch;63;< 5
Zonder vast verblijf;776;Misbruik van en verslaving aan andere drugs;20;Medisch;5;< 5
Zonder vast verblijf;791;Operatiezaal procedures voor andere complicaties van de behandeling;21;Chirurgisch;< 5;0
Zonder vast verblijf;811;Allergische reacties;21;Medisch;< 5;0
Zonder vast verblijf;812;Vergiftiging door geneesmiddellen;21;Medisch;12;< 5
Zonder vast verblijf;813;Andere complicaties van de behandeling;21;Medisch;< 5;0
Zonder vast verblijf;815;Andere diagnosen van letsels, vergiftigingen en toxische effecten;21;Medisch;8;0
Zonder vast verblijf;816;Toxische effecten van niet-medische substanties;21;Medisch;< 5;0
Zonder vast verblijf;850;Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;23;Chirurgisch;6;19
Zonder vast verblijf;860;Revalidatie;23;Medisch;< 5;0
Zonder vast verblijf;861;Tekens, symptomen en andere factoren met invloed op de gezondheidstoestand;23;Medisch;19;14
Zonder vast verblijf;862;Andere nazorg en convalescentie;23;Medisch;< 5;< 5
Zonder vast verblijf;863;Neonatale nazorg;23;Medisch;< 5;0
Zonder vast verblijf;892;HIV met majeure HIV gerelateerde aandoeningen;24;Medisch;< 5;0
Zonder vast verblijf;911;Extensieve abdominale/thoracale procedures voor multipele significante traumata;25;Chirurgisch;< 5;0
Zonder vast verblijf;912;Musculo-skeletale en andere procedures voor multipele significante traumata;25;Chirurgisch;6;0
Zonder vast verblijf;950;Extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;< 5;0
Zonder vast verblijf;951;Matige uitgebreide procedure zonder verband met de hoofddiagnose;0;Chirurgisch;< 5;< 5
Zonder vast verblijf;952;Niet-extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;< 5;< 5
Totaal;;;;;1836284;2130568
